Done1.
notepad.exe analyzing.. 
['DEC', 'SUB', 'XOR', 'JMP']
['ADD', 'SUB', 'FBSTP', 'XCHG']
['CLC', 'INT', 'FILD', 'MOV']
['MOV', 'FNSAVE', 'DB', 'JP']
['JL', 'CALL', 'MOV', 'DEC']
['MOV', 'RETF', 'XOR', 'PUSH']
['ADD', 'IN', 'JNZ', 'TEST']
['CMOVNZ', 'CALL', 'CMP', 'MOV']
['JA', 'PUSH', 'JA', 'JNO']
['ADD', 'IN', 'ADD', 'POP']
['XCHG', 'ENTER', 'MOV', 'MOV']
['PUSH', 'FICOM', 'INC', 'SBB']
['STI', 'POPA', 'JECXZ', 'MOV']
['JLE', 'JLE', 'NOP', 'ROR']
['JP', 'POP', 'INC', 'JLE']
['MOVSB', 'XCHG', 'MOV', 'PUSH']
['ADD', 'AND', 'OUT', 'XCHG']
['DB', 'JMP', 'LOOPNZ', 'INC']
['MOV', 'FLDCW', 'CMP', 'DEC']
['MOV', 'OR', 'SALC', 'DEC']
['SUB', 'JNS', 'DB', 'DB']
['POP', 'FMUL', 'ADD', 'AAS']
['JO', 'AND', 'ADD', 'AND']
['SUB', 'MOV', 'RETF', 'OUT']
['DEC', 'SHR', 'DEC', 'DEC']
['SAHF', 'FIDIVR', 'DEC', 'MOV']
['AND', 'RET', 'MOV', 'RCL']
['MOV', 'INC', 'NEG', 'DEC']
['ADD', 'ADD', 'XCHG', 'JLE']
['ADC', 'ADD', 'JMP', 'ADD']
['ADC', 'CMP', 'JMP', 'ADC']
['CLD', 'CLI', 'PUSH', 'DB']
['ADD', 'MOV', 'JO', 'OUTS']
['MOV', 'XLAT', 'AND', 'FLD']
['MOV', 'INC', 'ADD', 'NEG']
['DB', 'POP', 'AAD', 'MOV']
['XOR', 'ADD', 'DB', 'PUSH']
['JECXZ', 'INC', 'ADD', 'POP']
['OUTS', 'ARPL', 'MOV', 'JNZ']
['LDS', 'INT', 'JGE', 'RETF']
['DB', 'INC', 'DB', 'CALL']
['CALL', 'PUSH', 'IMUL', 'SUB']
['DB', 'MOV', 'CALL', 'INTO']
['AND', 'INC', 'DB', 'LES']
['CMP', 'JZ', 'MOV', 'XOR']
['CMPSB', 'DB', 'DB', 'RCR']
['STOSB', 'ADD', 'SHR', 'ADD']
['MOV', 'CLI', 'MOV', 'AND']
['SBB', 'JP', 'SBB', 'INC']
['TEST', 'SUB', 'INS', 'SAHF']
['ADC', 'SBB', 'CLI', 'DB']
['DEC', 'ADD', 'DEC', 'PUSH']
['ADD', 'AND', 'SAR', 'ARPL']
['CMP', 'JNS', 'ADD', 'OR']
['JA', 'JS', 'ADD', 'OR']
['INS', 'ADD', 'XOR', 'ADD']
['LOOPNZ', 'HLT', 'FDIV', 'IN']
['FNINIT', 'OUTS', 'DAS', 'DIV']
['CMC', 'AND', 'DEC', 'REPZ']
['TEST', 'ADC', 'MOV', 'INC']
['LDS', 'JZ', 'DB', 'MOV']
['STI', 'OR', 'SBB', 'DEC']
['ARPL', 'ADD', 'PUSHF', 'DIV']
['JNO', 'CDQ', 'SBB', 'ADD']
['POP', 'RET', 'MOV', 'DEC']
['DIV', 'SBB', 'DEC', 'TEST']
['XOR', 'AND', 'ENTER', 'PUSH']
['SBB', 'TEST', 'RETF', 'ADD']
['XCHG', 'CLI', 'CLC', 'HLT']
['INT1', 'ADD', 'TEST', 'DEC']
['DEC', 'POP', 'AND', 'LEA']
['CMP', 'SALC', 'DEC', 'FCMOVNB']
['JAE', 'ARPL', 'INS', 'INS']
['DB', 'INS', 'CLD', 'IMUL']
['XOR', 'CALL', 'CALL', 'DB']
['ARPL', 'JAE', 'ADD', 'POPA']
['MOV', 'INC', 'RCR', 'POP']
['JECXZ', 'INT1', 'IN', 'CMC']
['CMPSB', 'IN', 'XCHG', 'XOR']
['DEC', 'PUSH', 'DB', 'DB']
['JB', 'ADD', 'ADD', 'XCHG']
['SAR', 'JAE', 'FXCH', 'JGE']
['SBB', 'POP', 'JNZ', 'ARPL']
['JA', 'XCHG', 'OUT', 'PUSH']
['INS', 'CMP', 'CMP', 'OUT']
['POPA', 'OUT', 'PUSH', 'JNS']
['MOV', 'CMP', 'MOV', 'POP']
['DEC', 'POP', 'AND', 'NOP']
['LAHF', 'ROR', 'ADC', 'ADD']
['XCHG', 'PUSH', 'AAA', 'MOV']
['PUSH', 'INC', 'DEC', 'INC']
['PUSH', 'LEA', 'POP', 'ADD']
['PUSH', 'POP', 'INC', 'SBB']
['PUSH', 'STD', 'RCL', 'INC']
['XOR', 'INC', 'MOV', 'MOV']
['PUSH', 'CMPSB', 'WAIT', 'IMUL']
['CMP', 'DEC', 'LAR', 'IN']
['DB', 'DB', 'INC', 'SCASD']
['FCMOVBE', 'STOSB', 'ADD', 'SHR']
['ADD', 'ADD', 'CLI', 'CLI']
['CMPSB', 'ARPL', 'AAM', 'ARPL']
['POP', 'JNZ', 'ARPL', 'PUSH']
['CLD', 'JL', 'AND', 'POP']
['DB', 'CMC', 'POP', 'DEC']
['INS', 'DIV', 'OR', 'FIMUL']
['POP', 'XOR', 'PUSH', 'SBB']
['PUSH', 'POP', 'PUSH', 'DEC']
['OUT', 'WAIT', 'INC', 'LAHF']
['MOVSD', 'RCR', 'SBB', 'CMP']
['POP', 'ROL', 'ADD', 'MOV']
['MOV', 'XCHG', 'MOV', 'POP']
['INC', 'SBB', 'OR', 'ADD']
['RET', 'PUSH', 'SBB', 'ADD']
['MOV', 'LOOPNZ', 'SCASD', 'DB']
['PUSH', 'ADD', 'ADD', 'LES']
['WAIT', 'POP', 'SUB', 'CALL']
['OUT', 'MOV', 'PUSH', 'ENTER']
['SBB', 'CMP', 'DB', 'RCR']
['MOV', 'INTO', 'ROL', 'POP']
['DB', 'JMP', 'INC', 'DEC']
['ROL', 'OUT', 'JNS', 'ADD']
['SUB', 'JZ', 'SUB', 'JNZ']
['SAR', 'CLC', 'SUB', 'INC']
['POP', 'ADC', 'IN', 'JLE']
['MOV', 'JECXZ', 'XCHG', 'AAD']
['MOV', 'FIADD', 'CLI', 'PUSH']
['FSUBR', 'ADD', 'OR', 'IDIV']
['XOR', 'DEC', 'LEA', 'CALL']
['POPF', 'JG', 'IN', 'OUT']
['FXCH', 'DB', 'MOV', 'OUT']
['INC', 'TEST', 'XOR', 'CALL']
['XCHG', 'NOP', 'SUB', 'ADD']
['JNZ', 'CMP', 'JL', 'CMP']
['LODSB', 'MOV', 'FBLD', 'ADC']
['INC', 'JAE', 'AND', 'JBE']
['IMUL', 'MOV', 'STOSD', 'DB']
['TEST', 'PUSH', 'SUB', 'PUSH']
['SUB', 'CMC', 'PUSH', 'DAS']
['LEAVE', 'DB', 'CALL', 'LDS']
['ADD', 'SCASD', 'ADD', 'JO']
['PUSH', 'SCASB', 'STD', 'INS']
['CWDE', 'INT', 'SBB', 'FICOMP']
['PUSH', 'DB', 'JMP', 'FIST']
['ADD', 'STC', 'ADD', 'CLD']
['OUTS', 'DB', 'MOV', 'CDQ']
['CMP', 'FILD', 'SHR', 'POPA']
['PUSH', 'SUB', 'LEAVE', 'OR']
['OR', 'JMP', 'DIV', 'POP']
['CLC', 'CLC', 'MOV', 'JO']
['AAS', 'CMP', 'SBB', 'CMP']
['INC', 'POP', 'DB', 'JG']
['JB', 'OUTS', 'JBE', 'ADD']
['ADD', 'ADD', 'INT', 'LOOPNZ']
['XOR', 'OUTS', 'XOR', 'MOVSB']
['LODSD', 'ADD', 'XCHG', 'AAD']
['CALL', 'ADD', 'POP', 'ADD']
['OR', 'ADD', 'LODSB', 'ADD']
['DAS', 'OR', 'ADD', 'MOVSD']
['SHR', 'CMP', 'JG', 'MOV']
['MOVSD', 'OUTS', 'FST', 'POP']
['STOSD', 'ADD', 'SUB', 'ADD']
['ADD', 'ADD', 'POP', 'INC']
['CDQ', 'TEST', 'DB', 'XLAT']
['OUT', 'SCASD', 'OUTS', 'AAS']
['ADD', 'RCR', 'DB', 'IN']
['POPA', 'SBB', 'PUSHF', 'FIDIVR']
['CDQ', 'STD', 'NOP', 'JP']
['INC', 'AAS', 'INC', 'INC']
['POP', 'XOR', 'ADC', 'ADD']
['DEC', 'MOV', 'CMPSD', 'CMPSD']
['RETF', 'POP', 'SUB', 'JLE']
['ADD', 'XOR', 'POP', 'ADC']
['ADD', 'PUSH', 'CALL', 'MOV']
['PUSH', 'JZ', 'IMUL', 'ADD']
['XOR', 'XOR', 'XOR', 'MOV']
['JMP', 'JP', 'JMP', 'JG']
['JL', 'XOR', 'DB', 'DB']
['NOP', 'STOSB', 'JAE', 'MOV']
['DB', 'FMUL', 'MOV', 'DB']
['ADD', 'RCR', 'JNP', 'ADD']
['DEC', 'ADD', 'TEST', 'JZ']
['JGE', 'SBB', 'DB', 'JL']
['DB', 'PUSH', 'JMP', 'DB']
['POP', 'POPF', 'CLI', 'JECXZ']
['DB', 'MOV', 'DB', 'DEC']
['OUT', 'POP', 'JMP', 'XOR']
['DEC', 'JL', 'SUB', 'IMUL']
['IMUL', 'SAHF', 'INS', 'CMP']
['PUSH', 'OUTS', 'INS', 'OUTS']
['ARPL', 'WAIT', 'WAIT', 'JAE']
['JMP', 'JAE', 'JMP', 'JO']
['SHR', 'XCHG', 'INC', 'MOV']
['DB', 'STI', 'POP', 'JNO']
['NOP', 'ADD', 'POPA', 'JZ']
['POP', 'JECXZ', 'ADC', 'LOOPNZ']
['CALL', 'SUB', 'MOV', 'OUTS']
['LODSB', 'XCHG', 'SUB', 'SUB']
['INT1', 'CLC', 'SAHF', 'MOV']
['ENTER', 'MOV', 'POP', 'ADD']
['ADD', 'STOSB', 'PUSH', 'MOV']
['JMP', 'DB', 'OUT', 'JMP']
['INC', 'PUSH', 'AND', 'PUSHF']
['OR', 'POP', 'ADD', 'ADD']
['POP', 'SBB', 'AND', 'SBB']
['LEA', 'MOV', 'DEC', 'TEST']
['IRET', 'POP', 'JAE', 'CMP']
['OUT', 'STI', 'MOV', 'POP']
['MOV', 'XCHG', 'CLI', 'MOV']
['INC', 'LODSD', 'POP', 'INC']
['INC', 'MOV', 'JMP', 'INC']
['SUB', 'INC', 'FILD', 'STI']
['ADD', 'INC', 'LOOP', 'ADD']
['AND', 'OR', 'ADC', 'JMP']
['LOOPNZ', 'PUSH', 'AAS', 'PUSH']
['MOV', 'JGE', 'CLD', 'CLI']
['IMUL', 'OUTS', 'ARPL', 'ADD']
['OR', 'JS', 'XCHG', 'STOSW']
['MOV', 'DEC', 'POPA', 'MOV']
['ADD', 'MOV', 'JMP', 'LOOPNZ']
['MOV', 'STOSD', 'DEC', 'INC']
['PUSH', 'JMP', 'SHL', 'MOVSB']
['JB', 'ADC', 'JNP', 'PUSH']
['INC', 'ADD', 'JMP', 'DB']
['ADD', 'INC', 'CMP', 'JB']
['SBB', 'XCHG', 'INC', 'OUT']
['TEST', 'MOV', 'POP', 'PUSH']
['XOR', 'OUT', 'XCHG', 'DEC']
['DB', 'PUSH', 'POP', 'IMUL']
['JNS', 'SBB', 'JNS', 'SBB']
['CLC', 'JMP', 'POP', 'DEC']
['ADD', 'FIADD', 'ADD', 'POP']
['CMP', 'ADD', 'OUT', 'SAL']
['ADD', 'MOV', 'SBB', 'ADD']
['SUB', 'CMPSD', 'INS', 'SUB']
['DB', 'DB', 'CLC', 'CMC']
['OUTS', 'FISUB', 'OR', 'LODSB']
['JNZ', 'DEC', 'MOV', 'LOCK']
['INT1', 'PUSH', 'AND', 'OR']
['FCOMP', 'JGE', 'MOV', 'OUT']
['JS', 'FNSAVE', 'ADD', 'INC']
['JMP', 'DEC', 'ADD', 'INC']
['OUT', 'IN', 'PUSH', 'OUT']
['AAD', 'AND', 'ADC', 'INC']
['XOR', 'DEC', 'XCHG', 'DEC']
['JG', 'ADD', 'LAHF', 'LOOPNZ']
['LDS', 'CMP', 'AND', 'POPA']
['MOV', 'SUB', 'MOV', 'MOV']
['CLD', 'CLI', 'STI', 'CLD']
['TEST', 'AND', 'IMUL', 'CDQ']
['SUB', 'FSTP', 'RET', 'IMUL']
['AND', 'POP', 'ADD', 'INT']
['MOV', 'DAS', 'JNO', 'OR']
['CALL', 'ROL', 'JMP', 'ADD']
['ADD', 'FBSTP', 'MOV', 'ADC']
['CALL', 'MOV', 'JA', 'MOV']
['DEC', 'CMP', 'JZ', 'CMP']
['LOOP', 'MOV', 'IN', 'MOV']
['DEC', 'MUL', 'INTO', 'AAA']
['XOR', 'RETF', 'HLT', 'INC']
['OUT', 'ADD', 'MOV', 'JGE']
['DB', 'SAR', 'CALL', 'ROR']
['MOV', 'CMP', 'OR', 'JMP']
['PUSH', 'AND', 'STI', 'ADD']
['CALL', 'MOV', 'DEC', 'PUSH']
['RET', 'XCHG', 'DAS', 'CALL']
['ADD', 'SUB', 'XCHG', 'POP']
['DEC', 'ENTER', 'MOVSD', 'XCHG']
['OUTS', 'ADD', 'ADD', 'POP']
['PUSH', 'POP', 'IN', 'JLE']
['SUB', 'MOV', 'AND', 'PUSH']
['XCHG', 'STOSB', 'XCHG', 'TEST']
['CLD', 'XCHG', 'DAS', 'LAHF']
['POP', 'FILD', 'FLDCW', 'JNO']
['TEST', 'POPA', 'RET', 'NOP']
['DEC', 'ADD', 'PUSH', 'IN']
['LEA', 'ADD', 'XCHG', 'XCHG']
['XCHG', 'PUSH', 'CALL', 'PUSH']
['DB', 'INC', 'ADD', 'DB']
['CMC', 'PUSH', 'XOR', 'MOVSD']
['JMP', 'FCMOVNB', 'DB', 'FCMOVNBE']
['IN', 'DB', 'CLC', 'IMUL']
['ADC', 'XCHG', 'LOOPNZ', 'ADD']
['FADD', 'XOR', 'MOV', 'MOV']
['PUSH', 'OUT', 'MOV', 'FADD']
['JB', 'MOVSD', 'DEC', 'CMPSD']
['RET', 'DB', 'MOV', 'DB']
['JMP', 'XOR', 'JMP', 'DEC']
['CALL', 'JMP', 'DEC', 'SHR']
['DB', 'CALL', 'OR', 'SUB']
['MOV', 'PUSH', 'DAA', 'CALL']
['JZ', 'ADD', 'CALL', 'SAHF']
['INT1', 'AAS', 'INC', 'IRET']
['MOV', 'AND', 'STOSB', 'DEC']
['STC', 'TEST', 'MOV', 'AND']
['RETF', 'AAD', 'MOV', 'SALC']
['FADD', 'XCHG', 'LAHF', 'MOV']
['INT1', 'PUSHA', 'ADD', 'RETF']
['XOR', 'PUSH', 'AND', 'TEST']
['MOV', 'XOR', 'JA', 'AAS']
['ADC', 'IDIV', 'ADC', 'LOOPZ']
['TEST', 'JP', 'CMP', 'FCOMIP']
['MOV', 'AND', 'SUB', 'DB']
['JB', 'DB', 'MOV', 'INC']
['POP', 'INC', 'INC', 'INC']
['TEST', 'INC', 'STC', 'IRET']
['AND', 'SUB', 'JA', 'IMUL']
['OR', 'POP', 'ADD', 'ADC']
['MOV', 'POP', 'SUB', 'JG']
['RET', 'MOV', 'LEA', 'INC']
['SBB', 'JAE', 'SBB', 'JO']
['HLT', 'ADD', 'DB', 'STC']
['CALL', 'JS', 'CALL', 'ADC']
['SUB', 'ADC', 'MOV', 'JLE']
['ADD', 'FISTTP', 'JMP', 'JG']
['LOOPNZ', 'OUT', 'JECXZ', 'INT1']
['SBB', 'TEST', 'MOV', 'POP']
['CMP', 'AND', 'JMP', 'ADD']
['OUTS', 'JMP', 'JZ', 'JMP']
['INC', 'MOV', 'JMP', 'CMP']
['MOV', 'IMUL', 'ADC', 'FIDIVR']
['INC', 'PUSH', 'OR', 'POP']
['ROR', 'ROL', 'CMP', 'SALC']
['XOR', 'XLAT', 'XLAT', 'JMP']
['JMP', 'MOV', 'JMP', 'CMP']
['ADD', 'INT1', 'ADD', 'DEC']
['DAA', 'JB', 'JGE', 'XCHG']
['LODSB', 'STI', 'POP', 'RCR']
['OR', 'ANDPS', 'ADD', 'JB']
['CMP', 'MOV', 'JMP', 'TEST']
['SUB', 'TEST', 'JNO', 'JMP']
['RET', 'INTO', 'ADD', 'MOV']
['FUCOMI', 'JNP', 'XCHG', 'DEC']
['FISTTP', 'SUB', 'CALL', 'INC']
['JBE', 'CMP', 'CLD', 'XOR']
['AND', 'CMP', 'JS', 'MOV']
['TEST', 'LAHF', 'DEC', 'MOV']
['CMPSB', 'PUSH', 'SCASD', 'XCHG']
['BOUND', 'JB', 'OUTS', 'AND']
['DEC', 'MOV', 'DB', 'OR']
['ADD', 'TEST', 'INC', 'OUTS']
['DB', 'IN', 'ADC', 'ADD']
['LOOPNZ', 'ADD', 'LOOPZ', 'ADD']
['OUTS', 'DB', 'FISTP', 'INT']
['SBB', 'INC', 'IRET', 'INS']
['STC', 'PUSH', 'CLC', 'MOV']
['ADD', 'JZ', 'ADD', 'CALL']
['OR', 'TEST', 'AND', 'AND']
['LEA', 'CALL', 'XOR', 'DEC']
['JNZ', 'CALL', 'MOV', 'JMP']
['CALL', 'LOOPNZ', 'JMP', 'FMULP']
['MOV', 'RETF', 'XOR', 'POP']
['SBB', 'MOV', 'OUT', 'MOV']
['CMP', 'JA', 'MOV', 'JMP']
['IMUL', 'PUSH', 'JMP', 'PUSH']
['IN', 'MOVSD', 'NOT', 'JMP']
['FICOM', 'STOSB', 'POP', 'MOV']
['AND', 'XCHG', 'RETF', 'MOV']
['DEC', 'CALL', 'RET', 'XCHG']
['AND', 'DEC', 'DEC', 'AND']
['IMUL', 'ADD', 'ADD', 'CMC']
['CMP', 'INC', 'CMOVZ', 'CALL']
['JO', 'JMP', 'CMPSB', 'MOV']
['HLT', 'INT1', 'LOOP', 'INT1']
['OR', 'ENTER', 'ADC', 'SAL']
['INC', 'AND', 'SAR', 'XOR']
['MOV', 'IN', 'INC', 'JO']
['AND', 'MOV', 'RET', 'OR']
['IRET', 'PUSH', 'XOR', 'XOR']
['SALC', 'MOV', 'ADC', 'AAM']
['XCHG', 'AAD', 'MOV', 'WAIT']
['MOV', 'JS', 'CMP', 'AND']
['PUSH', 'AND', 'TEST', 'INC']
['STC', 'INTO', 'ARPL', 'STOSD']
['ADD', 'ADD', 'ROL', 'TEST']
['OUT', 'ADD', 'AND', 'ADD']
['STI', 'DB', 'STD', 'CLD']
['XCHG', 'AND', 'POP', 'DEC']
['SAHF', 'SUB', 'SAHF', 'SUB']
['BTR', 'DEC', 'TEST', 'JNZ']
['MOV', 'SBB', 'ADD', 'MOV']
['ROR', 'ADD', 'XLAT', 'INT']
['JAE', 'AND', 'JBE', 'AND']
['ADD', 'ADD', 'ADD', 'SBB']
['ADD', 'JNS', 'ADD', 'ADD']
['LODSD', 'ADD', 'LES', 'SUB']
['JG', 'SAL', 'PUSH', 'DEC']
['JA', 'INT', 'OR', 'POP']
['DB', 'OUTS', 'PUSH', 'XCHG']
['JS', 'DEC', 'BOUND', 'DEC']
['OUTS', 'CMC', 'MOV', 'OR']
['OR', 'RETF', 'CMC', 'XOR']
['XOR', 'DEC', 'TEST', 'ENTER']
['ADD', 'INC', 'INC', 'MOV']
['JO', 'JB', 'OUT', 'XLAT']
['JA', 'ROL', 'JLE', 'MOV']
['POP', 'MOV', 'DEC', 'ADD']
['OR', 'DB', 'JMP', 'WAIT']
['JA', 'RCR', 'ADD', 'MOV']
['DB', 'PUSH', 'DB', 'MOV']
['ADD', 'ENTER', 'ENTER', 'INT']
['PUSHA', 'RETF', 'FIST', 'ADD']
['MOV', 'DEC', 'XOR', 'DEC']
['JAE', 'POPA', 'PUSH', 'ADD']
['CLI', 'MOV', 'ADD', 'XCHG']
['AND', 'SAR', 'XOR', 'XOR']
['JBE', 'MOV', 'POP', 'PUSH']
['ADC', 'POP', 'POP', 'XCHG']
['JLE', 'POP', 'INC', 'INC']
['FCOMP', 'XCHG', 'DB', 'DB']
['INC', 'MOV', 'DB', 'MOV']
['XCHG', 'POP', 'LOOPZ', 'POP']
['AND', 'JECXZ', 'MOV', 'XCHG']
['POPA', 'FSUB', 'DB', 'LOOPZ']
['ROR', 'STD', 'POP', 'MOV']
['MOV', 'INC', 'MOVZX', 'INC']
['DB', 'DB', 'AAM', 'DB']
['CLI', 'MOV', 'DB', 'DAA']
['IN', 'PUSH', 'CMC', 'PUSH']
['OUTS', 'JZ', 'PUSH', 'DEC']
['MOV', 'JZ', 'INC', 'MOV']
['SBB', 'CMC', 'POPA', 'PUSH']
['PUSH', 'ADD', 'CMPSB', 'POP']
['OR', 'IN', 'PUSH', 'POP']
['DAS', 'RCR', 'JA', 'INC']
['SUB', 'JNO', 'ADD', 'MOV']
['CMP', 'AAS', 'PUSH', 'JG']
['ADD', 'POP', 'ADD', 'LOOPNZ']
['FISUBR', 'PUSH', 'DIV', 'MOVSB']
['NOP', 'MOV', 'POP', 'LOOPNZ']
['INC', 'ADD', 'INC', 'INC']
['ADC', 'ADD', 'CLD', 'JS']
['CMP', 'POP', 'FBSTP', 'AND']
['ADD', 'MOV', 'DEC', 'OR']
['DEC', 'MOV', 'AND', 'DEC']
['CLI', 'LOOPZ', 'JG', 'ADD']
['AAM', 'XCHG', 'IMUL', 'DB']
['POP', 'IMUL', 'DEC', 'CMP']
['STC', 'CMPSD', 'BOUND', 'IDIV']
['DB', 'ADD', 'ADD', 'MOV']
['PUSH', 'SUB', 'DB', 'JG']
['CLC', 'PUSH', 'SCASD', 'LODSD']
['DB', 'DB', 'CALL', 'LDS']
['ADD', 'INC', 'OUTS', 'PUSH']
['XLAT', 'INT', 'XCHG', 'ROL']
['CALL', 'INC', 'CALL', 'ENTER']
['XCHG', 'DEC', 'ADD', 'LODSD']
['DB', 'DEC', 'RETF', 'XCHG']
['JZ', 'SCASB', 'ADD', 'ADD']
['JNP', 'HLT', 'JBE', 'OUTS']
['DIV', 'HLT', 'JMP', 'DB']
['ADD', 'JMP', 'POPA', 'OUTS']
['TEST', 'JNP', 'ADD', 'OR']
['POPA', 'JB', 'DEC', 'POPA']
['JMP', 'INS', 'MOV', 'OR']
['AAS', 'RET', 'AND', 'ADC']
['DEC', 'CMP', 'JBE', 'DEC']
['JG', 'CLD', 'FILD', 'JA']
['INC', 'JZ', 'IMUL', 'OUTS']
['MOV', 'JMP', 'IN', 'CALL']
['DB', 'PUSH', 'POP', 'INC']
['STI', 'JNZ', 'MOV', 'DEC']
['JLE', 'MOV', 'INC', 'CMP']
['AND', 'AND', 'AND', 'BOUND']
['RETF', 'ADC', 'LOOP', 'POP']
['INC', 'POP', 'LEAVE', 'OR']
['CALL', 'OUT', 'JLE', 'SBB']
['POP', 'AND', 'AAD', 'MOV']
['AAS', 'AND', 'INC', 'ADC']
['OR', 'MOV', 'XLAT', 'JMP']
['CMP', 'ADD', 'ADD', 'OR']
['ADD', 'LDS', 'CMP', 'IRET']
['MOV', 'XLAT', 'SAR', 'INC']
['MOVSD', 'JMP', 'INC', 'SUB']
['CLD', 'IMUL', 'XCHG', 'JLE']
['MOV', 'MOV', 'DEC', 'CDQ']
['PUSH', 'OUTS', 'INT1', 'JLE']
['JLE', 'AAM', 'DB', 'MOV']
['JBE', 'PUSH', 'CLD', 'SUB']
['MOV', 'LAHF', 'IRET', 'INC']
['MOVSD', 'ENTER', 'TEST', 'ARPL']
['ADD', 'DB', 'CMP', 'JBE']
['INC', 'POPF', 'JG', 'IN']
['IMUL', 'INC', 'XCHG', 'TEST']
['JL', 'PUSH', 'INC', 'DEC']
['DB', 'JP', 'DEC', 'CALL']
['JA', 'JO', 'JB', 'XCHG']
['ADD', 'SCASD', 'SUB', 'RETF']
['LES', 'IRET', 'XCHG', 'JNO']
['IMUL', 'JZ', 'JS', 'ADD']
['FIDIV', 'LODSD', 'OR', 'POPA']
['ADC', 'SAL', 'POP', 'CDQ']
['JMP', 'ADD', 'FLD', 'ADD']
['ADD', 'PUSH', 'ADD', 'POPA']
['MOV', 'IN', 'ADD', 'POP']
['JMP', 'AND', 'STI', 'JNP']
['JMP', 'ADD', 'ADD', 'ADD']
['JNS', 'XOR', 'DB', 'DB']
['PUSH', 'PUSH', 'INC', 'JECXZ']
['RET', 'OR', 'OUT', 'AAM']
['ADD', 'POPA', 'ADC', 'PUSH']
['ADC', 'CMP', 'SUB', 'DAS']
['MOV', 'JG', 'STD', 'IMUL']
['NOP', 'ADD', 'JG', 'ADC']
['CMP', 'ADD', 'INC', 'SBB']
['DB', 'ENTER', 'XCHG', 'PUSH']
['ADD', 'OR', 'TEST', 'LOOPNZ']
['MOV', 'CALL', 'PUSH', 'LOOPNZ']
['LEA', 'CMP', 'ADD', 'MOV']
['DEC', 'INC', 'DEC', 'DEC']
['MOV', 'FNSTSW', 'INT1', 'LOOPNZ']
['JB', 'JBE', 'JB', 'ADD']
['LEA', 'INS', 'MOV', 'INC']
['CMP', 'MOV', 'POP', 'XOR']
['PUSH', 'AND', 'XCHG', 'DB']
['ADD', 'ROL', 'DB', 'RET']
['JZ', 'IMUL', 'PUSH', 'ADD']
['DB', 'PUSH', 'IN', 'JMP']
['XCHG', 'XCHG', 'ADD', 'HLT']
['POP', 'INC', 'AND', 'SBB']
['DEC', 'PUSH', 'TEST', 'TEST']
['MOV', 'XCHG', 'ROL', 'AND']
['POPA', 'SUB', 'CLC', 'CMC']
['SHL', 'CMC', 'MOV', 'INS']
['ADD', 'INC', 'MOV', 'PUSH']
['ADC', 'PUSH', 'JLE', 'SHR']
['POPA', 'LAHF', 'INT1', 'BOUND']
['TEST', 'ROL', 'DEC', 'JS']
['MOV', 'XCHG', 'DEC', 'CLD']
['OR', 'AND', 'JA', 'OUTS']
['PUSH', 'XCHG', 'MUL', 'ADD']
['FILD', 'MOV', 'LES', 'OUT']
['ADC', 'ENTER', 'AND', 'INC']
['JMP', 'OUT', 'PUSH', 'PUSH']
['LAHF', 'XCHG', 'HLT', 'XOR']
['SBB', 'OR', 'PUSH', 'POP']
['ADD', 'PUSH', 'AND', 'MOVSD']
['ADC', 'BOUND', 'ADD', 'ADD']
['SAL', 'PUSH', 'CLC', 'DEC']
['AND', 'JO', 'INT1', 'XCHG']
['SALC', 'POP', 'ADD', 'AAD']
['XCHG', 'SUB', 'PUSH', 'ADD']
['IDIV', 'INC', 'JP', 'CMP']
['OR', 'PUSH', 'OR', 'MOV']
['MOVUPS', 'SBB', 'SCASD', 'POP']
['SUB', 'JNZ', 'DEC', 'CMP']
['AND', 'MOV', 'MOV', 'MOV']
['MOV', 'OR', 'MOV', 'AND']
['JECXZ', 'PUSH', 'XOR', 'MOV']
['POP', 'ADD', 'ADC', 'MOV']
['MOV', 'MOV', 'INC', 'MOV']
['DAA', 'INC', 'ADD', 'SHR']
['CMP', 'INC', 'MOV', 'JMP']
['POP', 'LOOPZ', 'FUCOMI', 'ARPL']
['OUT', 'INS', 'MOV', 'STOSB']
['ARPL', 'DEC', 'ADD', 'CALL']
['SUB', 'SUB', 'SUB', 'MOV']
['DEC', 'INC', 'POP', 'TEST']
['MOV', 'ADC', 'STI', 'SAL']
['MOV', 'DB', 'JLE', 'CALL']
['RCR', 'MOV', 'POP', 'TEST']
['AND', 'MOV', 'CMP', 'INS']
['LOOPZ', 'POP', 'SBB', 'POPF']
['ADC', 'ADC', 'MOV', 'JECXZ']
['MOV', 'ADD', 'ADC', 'BOUND']
['FCOMI', 'JGE', 'FSTP', 'STI']
['INT1', 'DB', 'SCASD', 'IRET']
['JL', 'JB', 'OR', 'PUSH']
['RETF', 'SCASB', 'MOV', 'SUB']
['AND', 'LOOP', 'JZ', 'CMPSB']
['SBB', 'MOV', 'IN', 'INC']
['INS', 'ADD', 'JZ', 'ADD']
['INC', 'XOR', 'ADD', 'INC']
['INC', 'JNP', 'ADD', 'NOP']
['JGE', 'PUSH', 'LODSD', 'PUSH']
['PUSH', 'SUB', 'CALL', 'DB']
['ADD', 'DEC', 'OUTS', 'OUTS']
['SCASD', 'INT', 'XLAT', 'SAHF']
['CLD', 'DEC', 'DEC', 'NOP']
['PUSHF', 'INC', 'ADD', 'JAE']
